Curated Document;Sample Id;Document Id;Document title (sv);Document title (en);Req ID;Section titles (sv);Section titles (en);Requirement text (sv);Requirement text (en);Advice (sv);Advice (en);Span;SB11 table;SB11 code;SB11 en_name;SB11 sv_name;CoClass table;CoClass code;CoClass en_name;CoClass sv_name
./data/after_check_20220412/C_2nd.tsv;41;TRVINFRA-00233;Tunnel / Tunnelbyggande;Tunnel / Tunnel construction;K43562;6   Vägtunnlar - generell utformning# 6.2  Säkerhet vid användning# 6.2.2 Tunnelklasser# 6.2.2.2 Krav i tunnelklass TV;6 Road tunnels - general design# 6.2 Safety in use# 6.2.2 Tunnel classes# 6.2.2.2 Requirements in tunnel class TC;Tunnel ska vara försedd med höjdbegränsningsportaler före infarterna.;The tunnel shall be equipped with height restriction portals before the entrances.;;;tunnel;Byggdelar#Alternativtabell;18B#G-B;Concrete tunnel#Tunnels and underground passages;Betongtunnel#Tunnlar och bergrum;Tillgångssystem;1D;Tunnel structure;Tunnelkonstruktion
./data/after_check_20220412/C_2nd.tsv;41;TRVINFRA-00233;Tunnel / Tunnelbyggande;Tunnel / Tunnel construction;K43562;6   Vägtunnlar - generell utformning# 6.2  Säkerhet vid användning# 6.2.2 Tunnelklasser# 6.2.2.2 Krav i tunnelklass TV;6 Road tunnels - general design# 6.2 Safety in use# 6.2.2 Tunnel classes# 6.2.2.2 Requirements in tunnel class TC;Tunnel ska vara försedd med höjdbegränsningsportaler före infarterna.;The tunnel shall be equipped with height restriction portals before the entrances.;Tätskikt kan bestå av geomembran, bentonit eller naturliga tätskikt.  Utsläpp av miljöfarligt ämne som förväntas kunna ta sig in i dräneringsledningen behöver vid lämpligt ställe kunna fångas upp och kontrolleras;Waterproofing can consist of geomembranes, bentonite or natural waterproofing layers.  Releases of environmentally hazardous substances that are expected to enter the drainage pipe need to be captured and controlled at an appropriate location.;height restriction portals;Byggdelar;32BGB;Protection portals;Skyddsportaler;DCAT;z;No Available Code;ingen tillgänglig kod
./data/after_check_20220412/C_2nd.tsv;51;TRVINFRA-00233;Tunnel / Tunnelbyggande;Tunnel / Tunnel construction;K44468;12 Installationer i järnvägstunnlar# 12.4 Vatten# avlopp och dränering# 12.4.4 Dränering# 12.4.4.1 Allmänt#;12 Installations in railway tunnels# 12.4 Water# sewerage and drainage# 12.4.4 Drainage# 12.4.4.1 General;Utlopp från perforerade dräneringsledningar till tät dräneringsledning ska vara anordnade med högst 500 m avstånd.;Outlets from perforated drainage pipes to impermeable drainage pipes shall be spaced not more than 500 m apart.;;;Outlets;Landskapsinformation;VA-AUL;Combined outlet/drum;Kombinerat utlopp/trumöga;DCAT;z;No Available Code;ingen tillgänglig kod
./data/after_check_20220412/C_2nd.tsv;51;TRVINFRA-00233;Tunnel / Tunnelbyggande;Tunnel / Tunnel construction;K44468;12 Installationer i järnvägstunnlar# 12.4 Vatten# avlopp och dränering# 12.4.4 Dränering# 12.4.4.1 Allmänt#;12 Installations in railway tunnels# 12.4 Water# sewerage and drainage# 12.4.4 Drainage# 12.4.4.1 General;Utlopp från perforerade dräneringsledningar till tät dräneringsledning ska vara anordnade med högst 500 m avstånd.;Outlets from perforated drainage pipes to impermeable drainage pipes shall be spaced not more than 500 m apart.;;;perforated drainage pipes;Byggdelar#Landskapsinformation;51CD#VA-DRL;Drainage water system#Drainage pipe;Dränvattensystem#Dräneringsledning;Grundfunktioner-och-Komponenter#Tillgångssystem;WMF#2G;drainpipe#Drainage and waste system;Dränrör#Avlopps- och avfallssystem
./data/after_check_20220412/C_2nd.tsv;51;TRVINFRA-00233;Tunnel / Tunnelbyggande;Tunnel / Tunnel construction;K44468;12 Installationer i järnvägstunnlar# 12.4 Vatten# avlopp och dränering# 12.4.4 Dränering# 12.4.4.1 Allmänt#;12 Installations in railway tunnels# 12.4 Water# sewerage and drainage# 12.4.4 Drainage# 12.4.4.1 General;Utlopp från perforerade dräneringsledningar till tät dräneringsledning ska vara anordnade med högst 500 m avstånd.;Outlets from perforated drainage pipes to impermeable drainage pipes shall be spaced not more than 500 m apart.;;;impermeable drainage pipes;Landskapsinformation#Byggdelar;VA-DRL#51CD;Drainage pipe#Drainage water system;Dräneringsledning#Dränvattensystem;Grundfunktioner-och-Komponenter#Tillgångssystem;WPA#2G;pipe#Drainage and waste system;Rör#Avlopps- och avfallssystem
./data/after_check_20220412/C_2nd.tsv;53;TRVINFRA-00304;Signalsystem  / Plankorsningar;Signalling system / Level crossings;K218138;6 Fysisk utformning - Placering av yttre objekt# 6.4 Kanalisation# 6.4.2 Placering av kanalisation;6 Physical design - Location of external objects# 6.4 Sewerage# 6.4.2 Location of sewerage;En plankorsning ska vara försedd med dragbrunnar, 1.   i alla fyra kvadranterna, 2.   nära teknikbyggnaden, 3.   i övrigt där det finns behov., En dragbrunn behöver inte finnas när det saknas behov av en sådan.;A level crossing shall be provided with manholes, 1. in all four quadrants, 2. near the technical building, 3. otherwise where there is a need., There is no need for a draw well when there is no need for one.;;;level crossing;DCAT;z;No Available Code;ingen tillgänglig kod;DCAT;z;No Available Code;ingen tillgänglig kod
./data/after_check_20220412/C_2nd.tsv;53;TRVINFRA-00304;Signalsystem  / Plankorsningar;Signalling system / Level crossings;K218138;6 Fysisk utformning - Placering av yttre objekt# 6.4 Kanalisation# 6.4.2 Placering av kanalisation;6 Physical design - Location of external objects# 6.4 Sewerage# 6.4.2 Location of sewerage;En plankorsning ska vara försedd med dragbrunnar, 1.   i alla fyra kvadranterna, 2.   nära teknikbyggnaden, 3.   i övrigt där det finns behov., En dragbrunn behöver inte finnas när det saknas behov av en sådan.;A level crossing shall be provided with manholes, 1. in all four quadrants, 2. near the technical building, 3. otherwise where there is a need., There is no need for a draw well when there is no need for one.;;;manholes;Byggdelar;61M;Manholes for electrical conduits;Brunnar för elkanalisation;Grundfunktioner-och-Komponenter;XTC;connecting chamber;Kopplingsbrunn
./data/after_check_20220412/C_2nd.tsv;53;TRVINFRA-00304;Signalsystem  / Plankorsningar;Signalling system / Level crossings;K218138;6 Fysisk utformning - Placering av yttre objekt# 6.4 Kanalisation# 6.4.2 Placering av kanalisation;6 Physical design - Location of external objects# 6.4 Sewerage# 6.4.2 Location of sewerage;En plankorsning ska vara försedd med dragbrunnar, 1.   i alla fyra kvadranterna, 2.   nära teknikbyggnaden, 3.   i övrigt där det finns behov., En dragbrunn behöver inte finnas när det saknas behov av en sådan.;A level crossing shall be provided with manholes, 1. in all four quadrants, 2. near the technical building, 3. otherwise where there is a need., There is no need for a draw well when there is no need for one.;;;technical building;Landskapsinformation;JVGTEB;Technical building;Teknikhus;DCAT;z;No Available Code;ingen tillgänglig kod
./data/after_check_20220412/C_2nd.tsv;57;TRVINFRA-00304;Signalsystem  / Plankorsningar;Signalling system / Level crossings;K123345;7 Signalering mot banan# 7.2 Signaleringsalternativ# 7.2.3 Vägskyddsanläggning med flera trafikflöden;7 Signalling towards the runway# 7.2 Signalling options# 7.2.3 Road protection facility with multiple traffic flows;I de fall en vägskyddsanläggning har flera trafikflöden (till exempel ett separat trafikflöde för enbart gång- och/eller cykeltrafik) ska signaleringen mot banan omfatta samtliga trafikflöden.;Where a road protection facility has several traffic flows (e.g. a separate traffic flow for pedestrian and/or bicycle traffic only), the signalling to the lane shall cover all traffic flows.;;;road protection facility;Byggdelar;84BBH;Road protection systems;System för vägskydd;Tillgångssystem;3TBL;Road protection facility;Vägskyddsanläggning
./data/after_check_20220412/C_2nd.tsv;57;TRVINFRA-00304;Signalsystem  / Plankorsningar;Signalling system / Level crossings;K123345;7 Signalering mot banan# 7.2 Signaleringsalternativ# 7.2.3 Vägskyddsanläggning med flera trafikflöden;7 Signalling towards the runway# 7.2 Signalling options# 7.2.3 Road protection facility with multiple traffic flows;I de fall en vägskyddsanläggning har flera trafikflöden (till exempel ett separat trafikflöde för enbart gång- och/eller cykeltrafik) ska signaleringen mot banan omfatta samtliga trafikflöden.;Where a road protection facility has several traffic flows (e.g. a separate traffic flow for pedestrian and/or bicycle traffic only), the signalling to the lane shall cover all traffic flows.;När två eller flera kabeltrummor ansluter till en dragbrunn bör det vara möjligt att installationsledningar kan följa dragbrunnens sida för att på så sätt undvika skarpa böjar på installationsledningarna. Syftet med en dragbrunn nära teknikbyggnaden är att där samla överskott av ledningar istället för under teknikbyggnaden. Denna dragbrunn kan vara samma som någon av dragbrunnarna i en kvadrant.;Where two or more cable trays connect to a draw well, it should be possible for installation wires to follow the side of the draw well to avoid sharp bends on the installation wires., The purpose of a draw well near the engineering building is to collect excess wiring there instead of under the engineering building. This manhole can be the same as one of the manholes in a quadrant.;signalling;Byggdelar;32BH;Traffic signals;Trafiksignaler;Tillgångssystem;3TB;Traffic signal system;Trafiksignalsystem
./data/after_check_20220412/C_2nd.tsv;57;TRVINFRA-00304;Signalsystem  / Plankorsningar;Signalling system / Level crossings;K123345;7 Signalering mot banan# 7.2 Signaleringsalternativ# 7.2.3 Vägskyddsanläggning med flera trafikflöden;7 Signalling towards the runway# 7.2 Signalling options# 7.2.3 Road protection facility with multiple traffic flows;I de fall en vägskyddsanläggning har flera trafikflöden (till exempel ett separat trafikflöde för enbart gång- och/eller cykeltrafik) ska signaleringen mot banan omfatta samtliga trafikflöden.;Where a road protection facility has several traffic flows (e.g. a separate traffic flow for pedestrian and/or bicycle traffic only), the signalling to the lane shall cover all traffic flows.;När två eller flera kabeltrummor ansluter till en dragbrunn bör det vara möjligt att installationsledningar kan följa dragbrunnens sida för att på så sätt undvika skarpa böjar på installationsledningarna. Syftet med en dragbrunn nära teknikbyggnaden är att där samla överskott av ledningar istället för under teknikbyggnaden. Denna dragbrunn kan vara samma som någon av dragbrunnarna i en kvadrant.;Where two or more cable trays connect to a draw well, it should be possible for installation wires to follow the side of the draw well to avoid sharp bends on the installation wires., The purpose of a draw well near the engineering building is to collect excess wiring there instead of under the engineering building. This manhole can be the same as one of the manholes in a quadrant.;lane;Byggdelar;31BC;Carriageways;Körbanor;Tillgångssystem;1ADB;Carriageway;Vägbana
./data/after_check_20220412/C_2nd.tsv;59;TRVINFRA-00304;Signalsystem  / Plankorsningar;Signalling system / Level crossings;K191102;9 Signaleringssträcka# 9.4  Bromskurvans målpunkt;9 Signalling route# 9.4 Brake curve target point;I de fall en signalpunktstavla är placerad längre än 50 meter före en plankorsnings närmaste vägbanekant, sett i ett spårfordons färdriktning får inte farlig punkt (D_DP) vara vara placerad närmare plankorsningen än 50 meter.;Where a signal point panel is positioned more than 50 metres before the nearest edge of a level crossing, as seen in the direction of travel of a rail vehicle, the danger point (D_DP) must not be positioned closer to the level crossing than 50 metres.;;;signal point panel;Byggdelar;84BBDC;Railway signalling panels;Signaltavlor vid järnväg;Grundfunktioner-och-Komponenter#Konstruktiva-system#Tillgångssystem;PHD#ME#3TB;sign#Sign system#Traffic signal system;Skylt#Skyltsystem#Trafiksignalsystem
./data/after_check_20220412/C_2nd.tsv;59;TRVINFRA-00304;Signalsystem  / Plankorsningar;Signalling system / Level crossings;K191102;9 Signaleringssträcka# 9.4  Bromskurvans målpunkt;9 Signalling route# 9.4 Brake curve target point;I de fall en signalpunktstavla är placerad längre än 50 meter före en plankorsnings närmaste vägbanekant, sett i ett spårfordons färdriktning får inte farlig punkt (D_DP) vara vara placerad närmare plankorsningen än 50 meter.;Where a signal point panel is positioned more than 50 metres before the nearest edge of a level crossing, as seen in the direction of travel of a rail vehicle, the danger point (D_DP) must not be positioned closer to the level crossing than 50 metres.;Varningssignaleringen behöver inte starta samtidigt i alla trafikflöden. Ett trafikflöde avsett för enbart gång- och/eller cykeltrafik kan starta senare om om förhållandena på platsen kräver det.;The warning signal does not have to start simultaneously in all traffic flows. A traffic flow intended for pedestrian and/or bicycle traffic only can start later if the conditions at the location require it.;level crossing;DCAT;z;No Available Code;ingen tillgänglig kod;DCAT;z;No Available Code;ingen tillgänglig kod
./data/after_check_20220412/C_2nd.tsv;60;TRVINFRA-00304;Signalsystem  / Plankorsningar;Signalling system / Level crossings;K124072;11 Signalering mot banan via ATC# 11.4 Övervakningshastighet;11 Signalling to the runway via ATC# 11.4 Monitoring speed;Övervakningshastighet för bromskurvor till vägbalisgrupper ska vara 40 km/h. I de fall det är fri sikt hela vägen mellan O-tavlan och V-signalen kan övervakningshastighet 70 km/h användas.;Supervision speed for braking curves to road beacon groups shall be 40 km/h. Where there is clear visibility all the way between the O-board and the V-signal, a monitoring speed of 70 km/h may be used.;;;Requirement text ( en ) :;DCAT;z;No Available Code;ingen tillgänglig kod;Tillgångssystem;3TBB;Vehicle traffic signal system;Fordonstrafiksignalsystem
./data/after_check_20220412/C_2nd.tsv;60;TRVINFRA-00304;Signalsystem  / Plankorsningar;Signalling system / Level crossings;K124072;11 Signalering mot banan via ATC# 11.4 Övervakningshastighet;11 Signalling to the runway via ATC# 11.4 Monitoring speed;Övervakningshastighet för bromskurvor till vägbalisgrupper ska vara 40 km/h. I de fall det är fri sikt hela vägen mellan O-tavlan och V-signalen kan övervakningshastighet 70 km/h användas.;Supervision speed for braking curves to road beacon groups shall be 40 km/h. Where there is clear visibility all the way between the O-board and the V-signal, a monitoring speed of 70 km/h may be used.;När signalpunktstavlan är placerad på detta sätt finns inga särskilda krav på frisläppningshastighet föranledd av plankorsningen.;When the signal point panel is positioned in this way, there are no specific requirements for the release speed due to the level crossing.;road beacon groups;Byggdelar;84BBEB;Balises;Baliser;Grundfunktioner-och-Komponenter;TFB;signal antenna;Antenn
./data/after_check_20220412/C_2nd.tsv;60;TRVINFRA-00304;Signalsystem  / Plankorsningar;Signalling system / Level crossings;K124072;11 Signalering mot banan via ATC# 11.4 Övervakningshastighet;11 Signalling to the runway via ATC# 11.4 Monitoring speed;Övervakningshastighet för bromskurvor till vägbalisgrupper ska vara 40 km/h. I de fall det är fri sikt hela vägen mellan O-tavlan och V-signalen kan övervakningshastighet 70 km/h användas.;Supervision speed for braking curves to road beacon groups shall be 40 km/h. Where there is clear visibility all the way between the O-board and the V-signal, a monitoring speed of 70 km/h may be used.;När signalpunktstavlan är placerad på detta sätt finns inga särskilda krav på frisläppningshastighet föranledd av plankorsningen.;When the signal point panel is positioned in this way, there are no specific requirements for the release speed due to the level crossing.;O-board and the V-signal;Byggdelar;84BBDC;Railway signalling panels;Signaltavlor vid järnväg;Grundfunktioner-och-Komponenter#Konstruktiva-system#Tillgångssystem;PHD#MEB#3TB;sign#Static sign system#Traffic signal system;Skylt#Fast skyltsystem#Trafiksignalsystem
./data/after_check_20220412/C_2nd.tsv;64;TRVINFRA-00307;Signalsystem / Byggnation;Signalling system / Construction;K125706;7 ATC/ETCS# 7.1 ATC-baliser# 7.1.1 Placering av baliser# 7.1.1.3 Balisplacering relativt spåret;7 ATC/ETCS# 7.1 ATC-balises# 7.1.1 Placement of balises# 7.1.1.3    Balis placement relative to the track;Balis ska vara monterad med långsidorna parallella med rälerna. Maximalt tillåten avvikelse är 3°, vilket motsvarar en skillnad på maximalt 18 millimeter mellan måtten A och B i figuren nedan.;Balises shall be mounted with the long sides parallel to the rails. The maximum permitted deviation is 3°, which corresponds to a maximum difference of 18 millimetres between dimensions A and B in the figure below.;;;Requirement text ( en ) :;DCAT;z;No Available Code;ingen tillgänglig kod;Tillgångssystem;3TBB;Vehicle traffic signal system;Fordonstrafiksignalsystem
./data/after_check_20220412/C_2nd.tsv;64;TRVINFRA-00307;Signalsystem / Byggnation;Signalling system / Construction;K125706;7 ATC/ETCS# 7.1 ATC-baliser# 7.1.1 Placering av baliser# 7.1.1.3 Balisplacering relativt spåret;7 ATC/ETCS# 7.1 ATC-balises# 7.1.1 Placement of balises# 7.1.1.3    Balis placement relative to the track;Balis ska vara monterad med långsidorna parallella med rälerna. Maximalt tillåten avvikelse är 3°, vilket motsvarar en skillnad på maximalt 18 millimeter mellan måtten A och B i figuren nedan.;Balises shall be mounted with the long sides parallel to the rails. The maximum permitted deviation is 3°, which corresponds to a maximum difference of 18 millimetres between dimensions A and B in the figure below.;;;Balises;Byggdelar;84BBEB;Balises;Baliser;Grundfunktioner-och-Komponenter;TFB;signal antenna;Antenn
./data/after_check_20220412/C_2nd.tsv;64;TRVINFRA-00307;Signalsystem / Byggnation;Signalling system / Construction;K125706;7 ATC/ETCS# 7.1 ATC-baliser# 7.1.1 Placering av baliser# 7.1.1.3 Balisplacering relativt spåret;7 ATC/ETCS# 7.1 ATC-balises# 7.1.1 Placement of balises# 7.1.1.3    Balis placement relative to the track;Balis ska vara monterad med långsidorna parallella med rälerna. Maximalt tillåten avvikelse är 3°, vilket motsvarar en skillnad på maximalt 18 millimeter mellan måtten A och B i figuren nedan.;Balises shall be mounted with the long sides parallel to the rails. The maximum permitted deviation is 3°, which corresponds to a maximum difference of 18 millimetres between dimensions A and B in the figure below.;;;rails;Byggdelar;33BCBE;Track rails;Spårvägsräl;Grundfunktioner-och-Komponenter;WRA;track;Räl
./data/after_check_20220412/C_2nd.tsv;68;TRVINFRA-00307;Signalsystem / Byggnation;Signalling system / Construction;K125985;11 Rälskontakt# 11.1 Picklab och Amtab# 11.1.2 Givare i spåret# 11.2.2.4 Förläggning av givarkablar;11 Rail contact# 11. 1 Picklab and Amtab# 11.1.2 Sensors on the track# 11.1.2.4 Laying of sensor cables;Givarkablarna ska på grund av skaderisk ligga i kabelskydd i sin helhet, från givare till utvärderingsenheten eller till hus/kur/kiosk som utvärderingsenheten är placerad i. Skyddsslang på slipers ska ligga an mot bygelns övre kant.;Due to the risk of damage, the sensor cables should be protected in their entirety, from the sensor to the evaluation unit or to the house/cure/kiosk in which the evaluation unit is located.  The protective hose on the slipper should be against the upper edge of the frame.;;;sensor cables;Byggdelar#Landskapsinformation;62C#JVGSIG;Electricity and telecommunications cables, etc.#Signal cable;El- och telekablar m m#Signalkabel;Grundfunktioner-och-Komponenter;WG;electric signal guiding object;Elsignalledande objekt
./data/after_check_20220412/C_2nd.tsv;68;TRVINFRA-00307;Signalsystem / Byggnation;Signalling system / Construction;K125985;11 Rälskontakt# 11.1 Picklab och Amtab# 11.1.2 Givare i spåret# 11.2.2.4 Förläggning av givarkablar;11 Rail contact# 11. 1 Picklab and Amtab# 11.1.2 Sensors on the track# 11.1.2.4 Laying of sensor cables;Givarkablarna ska på grund av skaderisk ligga i kabelskydd i sin helhet, från givare till utvärderingsenheten eller till hus/kur/kiosk som utvärderingsenheten är placerad i. Skyddsslang på slipers ska ligga an mot bygelns övre kant.;Due to the risk of damage, the sensor cables should be protected in their entirety, from the sensor to the evaluation unit or to the house/cure/kiosk in which the evaluation unit is located.  The protective hose on the slipper should be against the upper edge of the frame.;;;sensor;Byggdelar;62L;Devices and equipment for actuation and automatic control in electrical systems;Apparater och utrustningar för manövrering och automatisk styrning i elsystem;Grundfunktioner-och-Komponenter;B;sensing object;Avkännande objekt
./data/after_check_20220412/C_2nd.tsv;68;TRVINFRA-00307;Signalsystem / Byggnation;Signalling system / Construction;K125985;11 Rälskontakt# 11.1 Picklab och Amtab# 11.1.2 Givare i spåret# 11.2.2.4 Förläggning av givarkablar;11 Rail contact# 11. 1 Picklab and Amtab# 11.1.2 Sensors on the track# 11.1.2.4 Laying of sensor cables;Givarkablarna ska på grund av skaderisk ligga i kabelskydd i sin helhet, från givare till utvärderingsenheten eller till hus/kur/kiosk som utvärderingsenheten är placerad i. Skyddsslang på slipers ska ligga an mot bygelns övre kant.;Due to the risk of damage, the sensor cables should be protected in their entirety, from the sensor to the evaluation unit or to the house/cure/kiosk in which the evaluation unit is located.  The protective hose on the slipper should be against the upper edge of the frame.;;;evaluation unit;Byggdelar;84BBBE;Evaluation units;Utvärderingsenheter;Grundfunktioner-och-Komponenter;K;information processing object;Informationsbehandlande objekt
./data/after_check_20220412/C_2nd.tsv;68;TRVINFRA-00307;Signalsystem / Byggnation;Signalling system / Construction;K125985;11 Rälskontakt# 11.1 Picklab och Amtab# 11.1.2 Givare i spåret# 11.2.2.4 Förläggning av givarkablar;11 Rail contact# 11. 1 Picklab and Amtab# 11.1.2 Sensors on the track# 11.1.2.4 Laying of sensor cables;Givarkablarna ska på grund av skaderisk ligga i kabelskydd i sin helhet, från givare till utvärderingsenheten eller till hus/kur/kiosk som utvärderingsenheten är placerad i. Skyddsslang på slipers ska ligga an mot bygelns övre kant.;Due to the risk of damage, the sensor cables should be protected in their entirety, from the sensor to the evaluation unit or to the house/cure/kiosk in which the evaluation unit is located.  The protective hose on the slipper should be against the upper edge of the frame.;;;house;Landskapsinformation;JVGTEB;Technical building;Teknikhus;Grundfunktioner-och-Komponenter;FSD;shelter;Väderskydd
./data/after_check_20220412/C_2nd.tsv;68;TRVINFRA-00307;Signalsystem / Byggnation;Signalling system / Construction;K125985;11 Rälskontakt# 11.1 Picklab och Amtab# 11.1.2 Givare i spåret# 11.2.2.4 Förläggning av givarkablar;11 Rail contact# 11. 1 Picklab and Amtab# 11.1.2 Sensors on the track# 11.1.2.4 Laying of sensor cables;Givarkablarna ska på grund av skaderisk ligga i kabelskydd i sin helhet, från givare till utvärderingsenheten eller till hus/kur/kiosk som utvärderingsenheten är placerad i. Skyddsslang på slipers ska ligga an mot bygelns övre kant.;Due to the risk of damage, the sensor cables should be protected in their entirety, from the sensor to the evaluation unit or to the house/cure/kiosk in which the evaluation unit is located.  The protective hose on the slipper should be against the upper edge of the frame.;;;cure;Landskapsinformation;JVGTEB;Technical building;Teknikhus;Grundfunktioner-och-Komponenter;FSD;shelter;Väderskydd
./data/after_check_20220412/C_2nd.tsv;68;TRVINFRA-00307;Signalsystem / Byggnation;Signalling system / Construction;K125985;11 Rälskontakt# 11.1 Picklab och Amtab# 11.1.2 Givare i spåret# 11.2.2.4 Förläggning av givarkablar;11 Rail contact# 11. 1 Picklab and Amtab# 11.1.2 Sensors on the track# 11.1.2.4 Laying of sensor cables;Givarkablarna ska på grund av skaderisk ligga i kabelskydd i sin helhet, från givare till utvärderingsenheten eller till hus/kur/kiosk som utvärderingsenheten är placerad i. Skyddsslang på slipers ska ligga an mot bygelns övre kant.;Due to the risk of damage, the sensor cables should be protected in their entirety, from the sensor to the evaluation unit or to the house/cure/kiosk in which the evaluation unit is located.  The protective hose on the slipper should be against the upper edge of the frame.;;;kiosk;Landskapsinformation;JVGKIO;Kiosk;Kiosk;Grundfunktioner-och-Komponenter;FSD;shelter;Väderskydd
./data/after_check_20220412/C_2nd.tsv;68;TRVINFRA-00307;Signalsystem / Byggnation;Signalling system / Construction;K125985;11 Rälskontakt# 11.1 Picklab och Amtab# 11.1.2 Givare i spåret# 11.2.2.4 Förläggning av givarkablar;11 Rail contact# 11. 1 Picklab and Amtab# 11.1.2 Sensors on the track# 11.1.2.4 Laying of sensor cables;Givarkablarna ska på grund av skaderisk ligga i kabelskydd i sin helhet, från givare till utvärderingsenheten eller till hus/kur/kiosk som utvärderingsenheten är placerad i. Skyddsslang på slipers ska ligga an mot bygelns övre kant.;Due to the risk of damage, the sensor cables should be protected in their entirety, from the sensor to the evaluation unit or to the house/cure/kiosk in which the evaluation unit is located.  The protective hose on the slipper should be against the upper edge of the frame.;;;protective hose;Byggdelar;61NB;Cable protection;Kabelskydd;Grundfunktioner-och-Komponenter;F;protecting object;Skyddande objekt
./data/after_check_20220412/C_2nd.tsv;68;TRVINFRA-00307;Signalsystem / Byggnation;Signalling system / Construction;K125985;11 Rälskontakt# 11.1 Picklab och Amtab# 11.1.2 Givare i spåret# 11.2.2.4 Förläggning av givarkablar;11 Rail contact# 11. 1 Picklab and Amtab# 11.1.2 Sensors on the track# 11.1.2.4 Laying of sensor cables;Givarkablarna ska på grund av skaderisk ligga i kabelskydd i sin helhet, från givare till utvärderingsenheten eller till hus/kur/kiosk som utvärderingsenheten är placerad i. Skyddsslang på slipers ska ligga an mot bygelns övre kant.;Due to the risk of damage, the sensor cables should be protected in their entirety, from the sensor to the evaluation unit or to the house/cure/kiosk in which the evaluation unit is located.  The protective hose on the slipper should be against the upper edge of the frame.;;;slipper;DCAT;z;No Available Code;ingen tillgänglig kod;Grundfunktioner-och-Komponenter;UEC;sleeper;Sliper
./data/after_check_20220412/C_2nd.tsv;68;TRVINFRA-00307;Signalsystem / Byggnation;Signalling system / Construction;K125985;11 Rälskontakt# 11.1 Picklab och Amtab# 11.1.2 Givare i spåret# 11.2.2.4 Förläggning av givarkablar;11 Rail contact# 11. 1 Picklab and Amtab# 11.1.2 Sensors on the track# 11.1.2.4 Laying of sensor cables;Givarkablarna ska på grund av skaderisk ligga i kabelskydd i sin helhet, från givare till utvärderingsenheten eller till hus/kur/kiosk som utvärderingsenheten är placerad i. Skyddsslang på slipers ska ligga an mot bygelns övre kant.;Due to the risk of damage, the sensor cables should be protected in their entirety, from the sensor to the evaluation unit or to the house/cure/kiosk in which the evaluation unit is located.  The protective hose on the slipper should be against the upper edge of the frame.;;;upper edge of the frame;DCAT;z;No Available Code;ingen tillgänglig kod;DCAT;z;No Available Code;ingen tillgänglig kod
./data/after_check_20220412/C_3rd.tsv;69;TRVINFRA-00307;Signalsystem / Byggnation;Signalling system / Construction;K126094;12 Elektriska anslutningar till räl# 12.1 Spårledningar# 12.1.2 Montage av förbindningar# 12.1.2.3 Kontaktförbindning i spårväxels tungrot;12 Electrical connections to rails# 12.1 Tracks# 12.1.2 Assembly of connections# 12.1.2.3 Contact connection in the tongue root of the track switch;I spårväxelns tungrot ska två parallella Cu-linor förbinda, se figur nedan;In the tongue root of the track switch, two parallel Cu-lines should connect, see figure below;;;tongue root;Byggdelar;62REE;Contact connection in switches tongue root;Kontaktförbindning i växelns tungrot;DCAT;z;No Available Code;ingen tillgänglig kod
./data/after_check_20220412/C_3rd.tsv;69;TRVINFRA-00307;Signalsystem / Byggnation;Signalling system / Construction;K126094;12 Elektriska anslutningar till räl# 12.1 Spårledningar# 12.1.2 Montage av förbindningar# 12.1.2.3 Kontaktförbindning i spårväxels tungrot;12 Electrical connections to rails# 12.1 Tracks# 12.1.2 Assembly of connections# 12.1.2.3 Contact connection in the tongue root of the track switch;I spårväxelns tungrot ska två parallella Cu-linor förbinda, se figur nedan;In the tongue root of the track switch, two parallel Cu-lines should connect, see figure below;;;track switch;DCAT;z;No Available Code;ingen tillgänglig kod;Grundfunktioner-och-Komponenter;QSB;track switch;Spårväxel
./data/after_check_20220412/C_3rd.tsv;69;TRVINFRA-00307;Signalsystem / Byggnation;Signalling system / Construction;K126094;12 Elektriska anslutningar till räl# 12.1 Spårledningar# 12.1.2 Montage av förbindningar# 12.1.2.3 Kontaktförbindning i spårväxels tungrot;12 Electrical connections to rails# 12.1 Tracks# 12.1.2 Assembly of connections# 12.1.2.3 Contact connection in the tongue root of the track switch;I spårväxelns tungrot ska två parallella Cu-linor förbinda, se figur nedan;In the tongue root of the track switch, two parallel Cu-lines should connect, see figure below;;;Cu-lines;Byggdelar;62RE;Grounding conductors;Jordledare;DCAT;z;No Available Code;ingen tillgänglig kod
./data/after_check_20220412/C_3rd.tsv;69;TRVINFRA-00307;Signalsystem / Byggnation;Signalling system / Construction;K126094;12 Elektriska anslutningar till räl# 12.1 Spårledningar# 12.1.2 Montage av förbindningar# 12.1.2.3 Kontaktförbindning i spårväxels tungrot;12 Electrical connections to rails# 12.1 Tracks# 12.1.2 Assembly of connections# 12.1.2.3 Contact connection in the tongue root of the track switch;I spårväxelns tungrot ska två parallella Cu-linor förbinda, se figur nedan;In the tongue root of the track switch, two parallel Cu-lines should connect, see figure below;;;support rail;Byggdelar;33BCBE;Track rails;Spårvägsräl;Grundfunktioner-och-Komponenter;WRA;track;Räl
